crn,sunday,monday,tuesday,wednesday,thursday,friday,saturdaym,start_time,end_time,start_date,end_date,location,meeting_type
31765,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,ARCB 101,Lecture,
50100,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,CHEM 100,Lecture,
10850,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,ARCB 101,Lecture,
26557,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
40106,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55128,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 301,Lecture,
41346,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 503,Lecture,
10863,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 503,Lecture,
10864,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
10865,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
43578,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
43579,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
10867,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
17636,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 503,Lecture,
10868,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
10869,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
10870,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
19186,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 465,Lecture,
10871,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
30221,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
10873,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 301,Lecture,
48418,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 301,Lecture,
49177,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 301,Lecture,
10875,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 373,Lecture,
19505,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 373,Lecture,
49178,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 465,Lecture,
49179,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 373,Lecture,
21297,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 401,Lecture,
55129,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 372,Lecture,
55130,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 467,Lecture,
55308,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,SCTS 216,Lecture,
56084,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,HECM 120,Lecture,
26740,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
26741,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
24473,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
49183,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
10877,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
10878,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
49184,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
49185,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
10881,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
10882,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
10883,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
10884,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
10885,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 467,Lecture,
10886,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
49186,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
10887,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
10888,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
28325,null,null,T,null,R,null,null,07:05 PM,08:20 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
10891,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
19189,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 373,Lecture,
10892,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 401,Lecture,
10893,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 401,Lecture,
19887,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 401,Lecture,
49257,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 465,Lecture,
26743,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 301,Lecture,
26744,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 465,Lecture,
26745,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 373,Lecture,
32923,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 401,Lecture,
33624,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 467,Lecture,
33625,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 551,Lecture,
51955,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,SCTS 216,Lecture,
41348,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
46562,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 551,Lecture,
32837,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 551,Lecture,
26749,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 551,Lecture,
57062,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55627,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55471,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55309,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55135,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55134,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
53357,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
47097,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
30268,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
30269,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
30270,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
30271,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
30272,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
49187,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
40365,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21314,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
37600,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
37774,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55133,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
55132,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
37601,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
37602,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21322,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21323,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21324,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21326,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21327,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21329,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21331,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
44854,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21336,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21337,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21339,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
21341,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,ONLINE,Lecture,
56085,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,HECM 107,Lecture,
56086,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,HECM 107,Lecture,
53410,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49190,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
26756,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
54190,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
46563,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 208,Lecture,
41232,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,SCTS 208,Lecture,
47181,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
53307,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,SCTS 216,Lecture,
46852,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
43992,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49191,null,null,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,BICH 107,Lecture,
49191,null,M,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Lecture,
10896,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
22738,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
24011,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
53308,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
41660,null,null,null,null,R,null,null,07:05 PM,09:50 PM,01/13/2025,05/06/2025,ARCB 101,Recitation,
41660,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,HECC 100,Lecture,
33840,null,null,null,null,R,null,null,07:05 PM,09:50 PM,01/13/2025,05/06/2025,ARCB 101,Recitation,
33840,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,HECC 100,Lecture,
37048,null,null,null,W,null,null,null,07:15 PM,09:50 PM,01/13/2025,05/06/2025,HECC 100,Recitation,
37048,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,HECC 100,Lecture,
53309,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
53409,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49192,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
21350,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 551,Lecture,
21350,null,null,null,W,null,null,null,05:30 PM,06:30 PM,02/05/2025,02/05/2025,null,Lecture,
21350,null,null,null,W,null,null,null,05:30 PM,06:30 PM,03/05/2025,03/05/2025,null,Lecture,
21350,null,null,null,W,null,null,null,05:30 PM,06:30 PM,04/02/2025,04/02/2025,null,Lecture,
21351,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
21351,null,null,null,W,null,null,null,05:30 PM,06:30 PM,02/05/2025,02/05/2025,null,Lecture,
21351,null,null,null,W,null,null,null,05:30 PM,06:30 PM,03/05/2025,03/05/2025,null,Lecture,
21351,null,null,null,W,null,null,null,05:30 PM,06:30 PM,04/02/2025,04/02/2025,null,Lecture,
53355,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 465,Lecture,
53355,null,null,null,W,null,null,null,05:30 PM,06:30 PM,02/05/2025,02/05/2025,null,Lecture,
53355,null,null,null,W,null,null,null,05:30 PM,06:30 PM,03/05/2025,03/05/2025,null,Lecture,
53355,null,null,null,W,null,null,null,05:30 PM,06:30 PM,04/02/2025,04/02/2025,null,Lecture,
41238,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
33636,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,LAAH 372,Lecture,
24015,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 372,Lecture,
46565,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
53310,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
46912,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 467,Lecture,
46568,null,null,T,null,R,null,null,09:35 AM,10:50 AM,01/13/2025,05/06/2025,LAAH 467,Lecture,
19191,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 503,Lecture,
33637,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
53311,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,HECC 209,Lecture,
41241,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
53312,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,SCTS 216,Lecture,
53313,null,null,T,null,R,null,null,12:45 PM,02:00 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
16828,null,M,null,W,null,F,null,08:00 AM,08:50 AM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49194,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,LAAH 372,Lecture,
49195,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
53314,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,LAAH 373,Lecture,
46575,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 465,Lecture,
49196,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
53408,null,M,null,W,null,null,null,05:45 PM,07:00 PM,01/13/2025,05/06/2025,LAAH 463,Lecture,
43191,null,M,null,W,null,null,null,05:45 PM,07:00 PM,01/13/2025,05/06/2025,LAAH 463,Lecture,
47178,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,SCTS 216,Lecture,
53323,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
51213,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
53324,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,SCTS 216,Lecture,
46578,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
14258,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49496,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
54319,null,M,null,W,null,F,null,01:50 PM,02:40 PM,01/13/2025,05/06/2025,HELD 121,Lecture,
46579,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49199,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
53325,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,SCTS 216,Lecture,
54436,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,CHEM 100,Lecture,
41428,null,null,T,null,R,null,null,08:00 AM,09:15 AM,01/13/2025,05/06/2025,CHEM 100,Lecture,
53326,null,M,null,W,null,F,null,10:20 AM,11:10 AM,01/13/2025,05/06/2025,LAAH 372,Lecture,
53407,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
41248,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
49201,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
53327,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,SCTS 216,Lecture,
53328,null,M,null,W,null,F,null,09:10 AM,10:00 AM,01/13/2025,05/06/2025,SCTS 216,Lecture,
54909,null,M,null,W,null,F,null,12:40 PM,01:30 PM,01/13/2025,05/06/2025,LAAH 466,Lecture,
53329,null,null,T,null,R,null,null,05:30 PM,06:45 PM,01/13/2025,05/06/2025,LAAH 372,Lecture,
53330,null,null,T,null,R,null,null,03:55 PM,05:10 PM,01/13/2025,05/06/2025,LAAH 467,Lecture,
41253,null,M,null,W,null,null,null,04:10 PM,05:25 PM,01/13/2025,05/06/2025,LAAH 301,Lecture,
49207,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,LAAH 401,Lecture,
49208,null,null,T,null,R,null,null,02:20 PM,03:35 PM,01/13/2025,05/06/2025,SCTS 216,Lecture,
19194,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 467,Seminar,
19195,null,M,null,W,null,F,null,03:00 PM,03:50 PM,01/13/2025,05/06/2025,LAAH 463,Seminar,
19197,null,M,null,W,null,F,null,11:30 AM,12:20 PM,01/13/2025,05/06/2025,LAAH 301,Seminar,
19198,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 535,Seminar,
19866,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Practicum,
33021,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
13778,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
26053,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
33377,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
28767,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
23042,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
36824,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
35793,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
26044,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
29328,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
25967,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Research,
51954,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Lecture,
37307,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
40183,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
36311,null,null,null,null,null,null,null,null,null,01/13/2025,05/06/2025,null,Independent Study,
49209,null,null,T,null,R,null,null,11:10 AM,12:25 PM,01/13/2025,05/06/2025,LAAH 504,Lecture,
53331,null,null,null,null,null,F,null,12:45 PM,03:45 PM,01/13/2025,05/06/2025,LAAH 535,Lecture,
53332,null,M,null,null,null,null,null,06:00 PM,09:00 PM,01/13/2025,05/06/2025,LAAH 504,Lecture,
53333,null,M,null,null,null,null,null,12:45 PM,03:45 PM,01/13/2025,05/06/2025,LAAH 535,Lecture,
